village_code,object_id,block_code,block_name,net_sown_area_in_hac,total_hhd,availablility_hours_of_domestic_electricity,availability_of_telephone_services,total_hhd_having_piped_water_connection,total_hhd_not_having_sanitary_latrines
408225,21-386-03462,3462,CHILIKA,400.0,138,3,2,0.0,10
408226,21-386-03462,3462,CHILIKA,700.0,71,3,2,10.0,10
408272,21-386-03462,3462,CHILIKA,700.0,193,3,2,0.0,20
408274,21-386-03462,3462,CHILIKA,700.0,175,3,2,40.0,10
408200,21-386-03462,3462,CHILIKA,12.0,184,1,2,52.0,22
408199,21-386-03462,3462,CHILIKA,21.0,1011,5,2,25.0,520
408141,21-386-03462,3462,CHILIKA,40.0,183,2,2,150.0,10
408194,21-386-03462,3462,CHILIKA,40.0,252,2,3,212.0,200
408142,21-386-03462,3462,CHILIKA,150.0,221,2,2,200.0,4
408195,21-386-03462,3462,CHILIKA,50.0,150,2,2,112.0,120
408110,21-386-03465,3462,CHILIKA,53.0,87,4,2,62.0,9
408234,21-386-03462,3462,CHILIKA,100.0,86,3,2,20.0,1
416141,21-390-03430,3432,TIKABALI,52.0,61,3,4,0.0,0
400159,21-381-03343,3337,CUTTACKSADAR,36.0,241,4,2,158.0,12
408271,21-386-03462,3462,CHILIKA,700.0,166,3,2,100.0,25
408270,21-386-03462,3462,CHILIKA,300.0,25,3,2,0.0,5
408235,21-386-03462,3462,CHILIKA,800.0,320,3,2,200.0,20
408269,21-386-03462,3462,CHILIKA,500.0,82,3,2,0.0,10
408159,21-386-03465,3462,CHILIKA,101.0,680,4,2,0.0,24
387921,21-376-03507,3507,SARASKANA,55.0,65,3,2,0.0,2
400158,21-381-03343,3337,CUTTACKSADAR,52.0,86,4,2,50.0,2
408152,21-386-03458,3462,CHILIKA,0.0,1273,3,2,0.0,176
408196,21-386-03462,3462,CHILIKA,50.0,198,4,2,122.0,10
408136,21-386-03462,3462,CHILIKA,40.0,537,2,3,500.0,500
408193,21-386-03462,3462,CHILIKA,20.0,41,2,3,2.0,40
408138,21-386-03462,3462,CHILIKA,80.0,101,2,2,101.0,21
408229,21-386-03462,3462,CHILIKA,70.0,62,2,2,20.0,10
400156,21-381-03343,3337,CUTTACKSADAR,101.0,293,4,3,205.0,15
395787,21-379-03442,3442,RAJNAGAR,130.0,141,4,2,0.0,16
395760,21-379-03442,3442,RAJNAGAR,0.0,160,4,4,0.0,1
395134,21-378-03328,3328,TIHIDI,20.0,240,4,2,200.0,0
416146,21-390-03430,3432,TIKABALI,58.0,20,3,2,0.0,3
400088,21-381-03337,3337,CUTTACKSADAR,130.75,785,3,3,652.0,0
400075,21-381-03337,3337,CUTTACKSADAR,10.25,298,3,3,0.0,0
395786,21-379-03442,3442,RAJNAGAR,63.0,216,4,2,0.0,23
387602,21-376-03495,3495,JAMDA,198.78,130,4,2,0.0,0
395115,21-378-03328,3328,TIHIDI,0.0,1633,2,3,0.0,1
400064,21-381-03337,3337,CUTTACKSADAR,10.25,425,3,3,0.0,0
383560,21-374-03578,3578,HEMGIR,150.0,87,3,4,0.0,0
400072,21-381-03337,3337,CUTTACKSADAR,150.22,425,3,3,0.0,0
396064,21-379-03442,3442,RAJNAGAR,82.0,120,4,2,0.0,16
395880,21-379-03442,3442,RAJNAGAR,0.0,40,3,4,0.0,1
399933,21-381-03337,3337,CUTTACKSADAR,110.0,302,3,2,71.0,10
395000,21-378-03322,3322,BASUDEVPUR,0.0,50,5,4,0.0,28
394908,21-377-03308,3322,BASUDEVPUR,65.0,369,2,2,23.0,2
395064,21-378-03322,3322,BASUDEVPUR,0.0,90,2,4,0.0,50
400663,21-382-03401,3401,KOREI,240.0,650,3,4,0.0,25
400719,21-382-03401,3401,KOREI,200.0,49,3,2,0.0,5
400718,21-382-03401,3401,KOREI,250.0,260,3,4,0.0,10
400713,21-382-03401,3401,KOREI,77.0,100,3,2,0.0,10
428029,21-397-03521,3521,TENTULIKHUNTI,106.0,117,5,2,0.0,53
428001,21-397-03521,3521,TENTULIKHUNTI,10.0,38,4,4,0.0,25
428000,21-397-03521,3521,TENTULIKHUNTI,178.0,1085,4,4,805.0,56
428008,21-397-03521,3521,TENTULIKHUNTI,286.0,389,4,2,158.0,42
427985,21-397-03521,3521,TENTULIKHUNTI,183.34,250,3,2,152.0,50
427994,21-397-03521,3521,TENTULIKHUNTI,190.0,225,3,2,0.0,23
428027,21-397-03521,3521,TENTULIKHUNTI,612.0,727,3,2,125.0,50
427993,21-397-03521,3521,TENTULIKHUNTI,219.0,403,3,2,29.0,25
427995,21-397-03519,3521,TENTULIKHUNTI,15.0,803,3,2,50.0,1
427992,21-397-03519,3521,TENTULIKHUNTI,297.0,242,3,2,0.0,15
428026,21-397-03521,3521,TENTULIKHUNTI,165.0,209,3,2,0.0,5
404119,21-384-03283,3278,BANARPAL,22.0,2254,3,3,1650.0,52
404114,21-384-03283,3278,BANARPAL,24.0,380,3,3,0.0,88
394996,21-378-03322,3322,BASUDEVPUR,200.0,250,5,2,0.0,100
394988,21-378-03322,3322,BASUDEVPUR,70.0,90,5,4,0.0,50
394993,21-378-03322,3322,BASUDEVPUR,45.0,60,4,4,0.0,25
394998,21-378-03322,3322,BASUDEVPUR,45.0,50,5,4,0.0,39
394976,21-378-03322,3322,BASUDEVPUR,717.0,735,4,2,6.0,21
394977,21-378-03322,3322,BASUDEVPUR,304.0,464,4,2,0.0,27
407339,21-386-03459,3464,KHORDHA,20.0,82,4,3,0.0,0
408358,21-386-03458,3458,BANAPUR,15.0,261,3,3,5.0,52
408361,21-386-03458,3458,BANAPUR,25.0,55,2,2,1.0,5
407350,21-386-03463,3464,KHORDHA,60.0,387,4,3,200.0,44
407349,21-386-03463,3464,KHORDHA,25.0,248,4,3,55.0,44
407368,21-387-03538,3464,KHORDHA,40.9,236,4,3,15.0,35
395063,21-378-03322,3322,BASUDEVPUR,30.0,95,3,2,0.0,5
395201,21-378-03328,3328,TIHIDI,0.0,280,3,2,20.0,20
395198,21-378-03328,3328,TIHIDI,0.0,932,4,2,20.0,20
395202,21-378-03328,3328,TIHIDI,0.0,228,4,2,10.0,5
395197,21-378-03328,3328,TIHIDI,0.0,308,4,2,25.0,3
395203,21-378-03328,3328,TIHIDI,0.0,138,4,2,15.0,5
407369,21-386-03463,3464,KHORDHA,5.0,511,3,3,200.0,20
395231,21-378-03326,3328,TIHIDI,195.0,450,4,4,20.0,30
395233,21-378-03328,3328,TIHIDI,11.0,85,4,4,0.0,2
395225,21-378-03326,3328,TIHIDI,340.0,330,4,4,0.0,20
395232,21-378-03326,3328,TIHIDI,120.0,170,4,4,0.0,10
395211,21-378-03328,3328,TIHIDI,540.0,295,3,4,20.0,57
395209,21-378-03328,3328,TIHIDI,110.0,772,3,2,490.0,260
395208,21-378-03328,3328,TIHIDI,25.0,174,3,2,20.0,48
407433,21-386-03464,3464,KHORDHA,2.47,274,4,2,55.0,85
407432,21-386-03464,3464,KHORDHA,185.0,241,4,2,240.0,0
407430,21-386-03464,3464,KHORDHA,5.25,104,4,2,90.0,4
407436,21-386-03464,3464,KHORDHA,40.0,71,4,2,71.0,0
407435,21-386-03464,3464,KHORDHA,60.0,72,4,2,62.0,0
409418,21-387-03539,3539,GOP,540.94,263,2,3,68.0,125
426897,21-396-03549,3549,GUDARI,12.0,36,3,1,3.0,5
395210,21-378-03328,3328,TIHIDI,180.0,360,3,2,35.0,40
395081,21-378-03328,3328,TIHIDI,56.0,176,4,2,0.0,35
395062,21-378-03322,3322,BASUDEVPUR,10.0,20,5,4,0.0,2
395044,21-378-03322,3322,BASUDEVPUR,50.0,220,3,2,180.0,20
401082,21-382-03400,3400,JAJPUR,80.0,428,4,3,0.0,40
401085,21-382-03400,3400,JAJPUR,75.96,179,4,3,0.0,25
401088,21-382-03400,3400,JAJPUR,31.23,233,4,3,0.0,12
401083,21-382-03400,3400,JAJPUR,100.0,333,4,3,0.0,19
401051,21-382-03400,3400,JAJPUR,15.0,104,4,3,0.0,12
401047,21-382-03400,3400,JAJPUR,0.9,345,3,2,53.0,35
401048,21-382-03400,3400,JAJPUR,2.5,118,3,2,5.0,19
401053,21-382-03400,3400,JAJPUR,2.2,360,3,2,70.0,41
408365,21-388-03365,3458,BANAPUR,0.0,5,1,2,0.0,2
408313,21-388-03365,3458,BANAPUR,10.0,68,3,2,0.0,5
408364,,3458,BANAPUR,6.0,16,2,2,1.0,10
408311,21-388-03365,3458,BANAPUR,20.0,54,3,2,1.0,10
408366,21-386-03458,3458,BANAPUR,15.0,76,2,4,1.0,10
409419,21-387-03539,3539,GOP,340.09,186,2,2,85.0,170
409422,21-387-03539,3539,GOP,162.0,153,2,2,0.0,153
380318,21-393-03284,3316,BIJEPUR,100.0,200,4,2,5.0,20
380321,21-393-03284,3316,BIJEPUR,70.0,175,4,2,0.0,50
380322,21-370-03316,3316,BIJEPUR,317.0,589,4,2,0.0,55
380319,21-370-03316,3316,BIJEPUR,238.0,453,4,2,0.0,24
380367,,3316,BIJEPUR,18.6,109,3,4,0.0,8
380371,,3316,BIJEPUR,54.6,206,3,2,0.0,16
380400,,3316,BIJEPUR,55.12,216,3,2,0.0,18
380355,,3316,BIJEPUR,219.08,349,3,3,211.0,22
380403,21-370-03312,3316,BIJEPUR,200.0,358,3,4,0.0,5
380404,21-370-03312,3316,BIJEPUR,450.0,492,3,4,0.0,150
380348,21-370-03316,3316,BIJEPUR,425.0,520,3,2,125.0,85
395061,21-378-03322,3322,BASUDEVPUR,350.0,200,3,2,50.0,50
401052,21-382-03400,3400,JAJPUR,1.11,620,4,3,53.0,402
408303,21-388-03382,3458,BANAPUR,0.0,3,2,4,0.0,1
408304,,3458,BANAPUR,5.0,6,1,2,1.0,1
408362,21-388-03365,3458,BANAPUR,25.0,48,2,2,1.0,20
408310,21-388-03365,3458,BANAPUR,30.0,301,3,3,2.0,5
408314,21-388-03365,3458,BANAPUR,1.0,2,2,2,0.0,1
408404,21-388-03365,3458,BANAPUR,1.0,1,2,2,0.0,1
408395,21-388-03380,3458,BANAPUR,15.0,41,2,2,5.0,10
408315,21-388-03365,3458,BANAPUR,0.0,1,5,2,0.0,1
408307,21-388-03365,3458,BANAPUR,5.0,13,3,2,1.0,5
408359,,3458,BANAPUR,10.0,45,2,2,1.0,10
408367,21-388-03365,3458,BANAPUR,30.0,102,3,2,1.0,40
408308,21-388-03365,3458,BANAPUR,20.0,86,2,2,2.0,30
408363,21-388-03380,3458,BANAPUR,15.0,65,2,2,2.0,28
407443,21-386-03464,3464,KHORDHA,8.0,90,4,3,40.0,20
408403,21-388-03380,3458,BANAPUR,4.0,15,2,2,2.0,2
409376,21-387-03543,3539,GOP,56.0,24,4,2,17.0,9
409375,21-387-03543,3539,GOP,56.0,100,4,2,35.0,6
409456,21-387-03543,3539,GOP,70.0,129,4,2,30.0,12
409424,21-387-03543,3539,GOP,529.0,1670,4,4,136.0,205
409425,21-387-03543,3539,GOP,97.0,200,4,2,25.0,15
401081,21-382-03400,3400,JAJPUR,1.3,320,4,4,30.0,130
401079,21-382-03402,3400,JAJPUR,1.8,159,4,2,0.0,8
401054,21-382-03402,3400,JAJPUR,2.2,100,4,2,0.0,2
401080,21-382-03402,3400,JAJPUR,3.6,214,4,2,0.0,10
408402,21-388-03365,3458,BANAPUR,10.0,20,3,2,1.0,10
407441,21-386-03464,3464,KHORDHA,20.0,200,4,4,0.0,10
408369,21-386-03458,3458,BANAPUR,30.0,65,2,2,10.0,20
408306,21-386-03458,3458,BANAPUR,0.0,2,2,2,0.0,1
408357,21-388-03365,3458,BANAPUR,5.0,30,2,2,2.0,3
408305,21-388-03365,3458,BANAPUR,15.0,60,3,2,2.0,20
408360,21-386-03458,3458,BANAPUR,5.0,14,2,4,1.0,3
407442,21-386-03464,3464,KHORDHA,50.0,246,4,4,0.0,3
407447,21-386-03464,3464,KHORDHA,50.0,326,4,4,0.0,10
409421,21-387-03539,3539,GOP,48.0,325,2,2,0.0,46
381383,21-372-03558,3558,BAMRA,70.0,98,3,2,0.0,12
381402,21-372-03558,3558,BAMRA,78.0,272,3,2,0.0,150
381401,21-372-03558,3558,BAMRA,80.0,611,3,2,102.0,411
395077,21-378-03328,3328,TIHIDI,200.0,450,3,2,59.0,50
401114,21-382-03400,3400,JAJPUR,100.0,324,3,4,0.0,250
401110,21-382-03400,3400,JAJPUR,100.0,115,3,4,0.0,100
401127,21-382-03400,3400,JAJPUR,400.0,407,3,4,100.0,120
401118,21-382-03395,3400,JAJPUR,100.0,165,3,4,0.0,30
408316,,3458,BANAPUR,15.0,55,3,2,2.0,20
408401,,3458,BANAPUR,15.0,54,2,2,0.0,15
408309,21-386-03458,3458,BANAPUR,18.0,60,3,3,0.0,13
408368,21-386-03458,3458,BANAPUR,15.0,89,2,3,2.0,30
407903,21-386-03459,3464,KHORDHA,50.0,300,3,1,50.0,100
407902,21-386-03459,3464,KHORDHA,3.0,490,3,1,50.0,100
381406,21-372-03558,3558,BAMRA,60.0,147,3,2,0.0,46
381287,21-372-03558,3558,BAMRA,76.0,173,3,4,0.0,0
381290,21-372-03558,3558,BAMRA,3100.0,62,2,4,0.0,0
381291,21-372-03558,3558,BAMRA,25.74,96,3,4,0.0,0
381292,21-372-03558,3558,BAMRA,93.0,132,3,4,0.0,0
381289,21-372-03558,3558,BAMRA,45.0,156,3,4,0.0,30
381377,21-372-03558,3558,BAMRA,26.0,51,4,2,0.0,0
381414,21-372-03558,3558,BAMRA,35.0,58,4,2,0.0,24
381411,21-372-03558,3558,BAMRA,66.0,46,4,2,0.0,20
381378,21-372-03558,3558,BAMRA,405.0,80,4,2,0.0,30
381412,21-372-03558,3558,BAMRA,82.0,73,4,2,0.0,20
381394,21-372-03558,3558,BAMRA,69.0,66,4,2,0.0,0
381379,21-372-03558,3558,BAMRA,12.0,36,4,2,0.0,0
395078,21-378-03328,3328,TIHIDI,8.0,350,3,2,155.0,30
404018,21-384-03276,3283,TALACHER,12.0,184,2,2,65.0,3
404025,21-384-03276,3283,TALACHER,14.14,113,2,2,23.0,3
404015,21-384-03283,3283,TALACHER,20.0,335,2,2,45.0,9
404017,21-384-03283,3283,TALACHER,35.0,366,2,3,65.0,6
404022,21-384-03276,3283,TALACHER,7.2,65,3,3,0.0,3
395190,21-378-03323,3328,TIHIDI,2.47,93,3,2,10.0,30
395191,21-378-03328,3328,TIHIDI,2.47,2,3,4,0.0,1
395193,21-378-03323,3328,TIHIDI,0.0,505,4,2,10.0,10
395192,21-378-03328,3328,TIHIDI,2.47,322,4,2,1.0,10
395102,21-378-03328,3328,TIHIDI,0.0,350,4,3,10.0,5
395088,21-378-03328,3328,TIHIDI,0.0,310,4,3,0.0,5
395087,21-378-03328,3328,TIHIDI,0.0,200,4,3,0.0,5
401136,21-382-03400,3400,JAJPUR,28.3,27,4,3,27.0,4
401137,21-382-03400,3400,JAJPUR,43.3,430,4,3,280.0,50
409481,21-387-03539,3539,GOP,27.0,56,3,2,0.0,15
409483,21-387-03539,3539,GOP,0.0,1,3,2,0.0,1
409417,21-387-03539,3539,GOP,0.0,1,5,4,0.0,1
409482,21-387-03539,3539,GOP,0.0,2,5,2,0.0,2
409409,21-387-03539,3539,GOP,115.0,206,3,2,100.0,37
409415,21-387-03539,3539,GOP,60.0,221,4,2,0.0,44
409413,21-387-03539,3539,GOP,113.0,152,4,3,0.0,20
427160,21-396-03550,3550,GUNUPUR,1.0,58,1,4,1.0,1
427176,21-396-03550,3550,GUNUPUR,1.0,50,1,4,0.0,1
427175,21-396-03550,3550,GUNUPUR,0.0,194,2,4,1.0,1
427156,21-396-03550,3550,GUNUPUR,0.0,25,2,4,1.0,1
427155,21-396-03550,3550,GUNUPUR,1.0,68,2,4,1.0,1
427177,21-396-03550,3550,GUNUPUR,1.0,379,3,4,1.0,1
381413,21-372-03558,3558,BAMRA,35.0,35,4,2,0.0,26
381388,21-372-03558,3558,BAMRA,722.0,283,4,2,0.0,56
381385,21-372-03558,3558,BAMRA,82.0,155,3,2,0.0,45
381381,21-372-03558,3558,BAMRA,40.0,60,3,2,0.0,12
381296,21-372-03558,3558,BAMRA,130.0,242,4,2,0.0,20
381384,21-372-03558,3558,BAMRA,200.0,310,4,3,0.0,9
381374,21-372-03558,3558,BAMRA,69.0,115,3,3,0.0,19
381358,21-372-03558,3558,BAMRA,150.0,263,3,2,0.0,54
381371,21-372-03558,3558,BAMRA,50.0,187,3,2,0.0,12
381382,21-372-03558,3558,BAMRA,70.0,247,3,2,0.0,12
381372,21-372-03558,3558,BAMRA,80.0,226,4,2,0.0,10
381389,21-372-03558,3558,BAMRA,150.0,55,4,2,0.0,0
404082,21-384-03276,3283,TALACHER,2.5,10,3,4,1.0,1
404090,21-384-03276,3283,TALACHER,8.55,2244,3,2,125.0,200
404083,21-384-03276,3283,TALACHER,23.0,126,3,2,21.0,5
404106,21-384-03278,3283,TALACHER,1.0,400,3,2,15.0,45
404097,21-384-03283,3283,TALACHER,8.5,1845,3,2,45.0,12
404101,21-384-03283,3283,TALACHER,8.2,282,3,2,3.0,1
404035,21-384-03283,3283,TALACHER,7.55,134,4,3,134.0,36
404102,21-384-03283,3283,TALACHER,18.0,982,4,3,170.0,23
404103,21-384-03283,3283,TALACHER,23.65,145,4,2,65.0,24
404034,21-384-03283,3283,TALACHER,3.43,74,3,4,74.0,37
404023,21-384-03283,3283,TALACHER,2.47,630,4,3,590.0,78
404036,21-384-03283,3283,TALACHER,2.98,102,4,3,100.0,32
395178,21-378-03328,3328,TIHIDI,50.0,560,4,2,100.0,0
395177,21-378-03328,3328,TIHIDI,150.0,500,4,2,250.0,350
395133,21-378-03328,3328,TIHIDI,18.0,100,4,2,40.0,0
395179,21-378-03328,3328,TIHIDI,125.0,2150,4,2,350.0,250
395196,21-378-03328,3328,TIHIDI,1.0,330,4,2,20.0,5
395156,21-378-03328,3328,TIHIDI,0.0,320,4,2,10.0,1
395120,21-378-03328,3328,TIHIDI,1.0,125,3,2,1.0,1
415617,21-390-03430,3427,KHAJURIPADA,4.3,8,2,2,0.0,1
415372,21-390-03430,3427,KHAJURIPADA,6.0,8,5,4,0.0,0
395228,21-378-03328,3328,TIHIDI,0.0,300,2,3,0.0,3
395119,21-378-03328,3328,TIHIDI,0.0,515,2,3,0.0,2
395114,21-378-03328,3328,TIHIDI,0.0,1,4,3,0.0,1
395116,21-378-03328,3328,TIHIDI,1.5,124,3,3,45.0,2
395118,21-378-03328,3328,TIHIDI,3.0,36,3,2,1.0,5
395123,21-378-03328,3328,TIHIDI,2.47,126,2,2,1.0,55
395122,21-378-03328,3328,TIHIDI,4.5,120,2,3,35.0,6
395188,21-378-03328,3328,TIHIDI,1.5,130,2,3,15.0,3
408397,21-388-03365,3458,BANAPUR,0.0,1,5,2,0.0,1
399938,21-381-03337,3337,CUTTACKSADAR,120.59,142,3,3,0.0,10
399941,21-381-03337,3337,CUTTACKSADAR,190.79,462,3,3,101.0,10
400980,21-382-03400,3400,JAJPUR,25.65,1376,2,2,0.0,4
400967,21-382-03399,3400,JAJPUR,80.0,115,4,4,0.0,19
400964,21-382-03399,3400,JAJPUR,60.0,114,4,3,0.0,7
400965,21-382-03399,3400,JAJPUR,100.0,237,4,3,0.0,19
400966,21-382-03399,3400,JAJPUR,18.16,110,4,3,0.0,12
400978,21-382-03399,3400,JAJPUR,29.97,246,4,4,0.0,19
400979,21-382-03399,3400,JAJPUR,150.9,344,4,2,0.0,35
403677,21-384-03282,3282,PALALAHADA,8.0,105,2,2,10.0,10
408764,21-387-03544,3544,PIPILI,80.0,1563,4,3,100.0,0
408754,21-387-03544,3544,PIPILI,21.0,154,4,4,5.0,20
400895,21-382-03400,3400,JAJPUR,2.47,349,1,4,0.0,3
401501,21-382-03398,3402,RASULPUR,65.0,232,2,3,0.0,80
400880,21-382-03400,3400,JAJPUR,2.47,270,3,3,0.0,2
400896,21-382-03400,3400,JAJPUR,2.47,433,3,3,0.0,2
400882,21-382-03400,3400,JAJPUR,2.47,95,2,3,0.0,3
401553,21-382-03398,3402,RASULPUR,65.0,232,2,2,0.0,80
400881,21-382-03400,3400,JAJPUR,2.47,143,2,4,5.0,1
400885,21-382-03400,3400,JAJPUR,2.47,559,3,2,15.0,2
400884,21-382-03400,3400,JAJPUR,2.47,80,3,2,0.0,15
401130,21-382-03400,3400,JAJPUR,2.47,132,2,2,15.0,2
401520,21-382-03398,3402,RASULPUR,65.0,209,2,3,0.0,20
401055,21-382-03397,3400,JAJPUR,56.3,212,4,2,0.0,14
401045,21-382-03397,3400,JAJPUR,6.8,58,4,2,0.0,8
401521,21-382-03398,3402,RASULPUR,22.0,161,2,3,0.0,48
408753,21-387-03544,3544,PIPILI,20.0,158,4,3,35.0,30
408752,21-387-03544,3544,PIPILI,30.0,240,4,3,5.0,25
408797,21-387-03546,3544,PIPILI,1.0,5,2,3,2.0,1
408786,21-387-03546,3544,PIPILI,2.0,500,3,3,2.0,2
408784,21-387-03546,3544,PIPILI,1.0,50,2,3,1.0,1
408799,21-387-03546,3544,PIPILI,1.0,5,1,3,1.0,1
408801,21-387-03546,3544,PIPILI,1.0,2,2,2,1.0,2
408798,21-387-03546,3544,PIPILI,1.0,5,2,3,1.0,1
408800,21-387-03546,3544,PIPILI,1.0,412,3,4,2.0,2
408695,21-387-03544,3544,PIPILI,40.0,237,2,2,10.0,2
387967,21-376-03507,3507,SARASKANA,35.0,147,4,4,4.0,19
395199,21-378-03328,3328,TIHIDI,1.0,1200,3,3,0.0,6
395221,21-378-03326,3328,TIHIDI,200.0,400,2,4,100.0,100
395083,21-378-03328,3328,TIHIDI,1.0,800,1,2,1.0,1
394572,21-378-03324,3324,BHANDARIPOKHARI,2.44,415,2,4,0.0,175
395110,21-378-03328,3328,TIHIDI,20.0,620,3,3,10.0,2
394581,21-378-03324,3324,BHANDARIPOKHARI,2.42,144,5,4,0.0,3
394573,21-378-03324,3324,BHANDARIPOKHARI,2.44,119,2,4,0.0,12
394574,21-378-03324,3324,BHANDARIPOKHARI,2.0,80,2,4,0.0,50
394576,21-378-03324,3324,BHANDARIPOKHARI,14.0,16,1,4,3.0,7
394487,21-378-03324,3324,BHANDARIPOKHARI,2.5,220,3,4,0.0,130
395105,21-378-03328,3328,TIHIDI,5.0,250,4,2,2.0,2
394612,21-378-03325,3324,BHANDARIPOKHARI,2.0,100,2,2,0.0,80
394621,21-378-03325,3324,BHANDARIPOKHARI,2.47,150,2,4,0.0,2
381335,21-372-03558,3558,BAMRA,43.15,108,2,2,0.0,12
381300,21-372-03558,3558,BAMRA,44.0,596,3,3,0.0,72
381286,21-372-03558,3558,BAMRA,36.0,136,2,2,0.0,43
381302,21-372-03558,3558,BAMRA,80.0,354,2,3,0.0,28
394617,21-378-03325,3324,BHANDARIPOKHARI,2.47,200,3,2,5.0,10
394616,21-378-03325,3324,BHANDARIPOKHARI,2.47,90,2,2,0.0,5
394623,21-378-03325,3324,BHANDARIPOKHARI,200.0,250,2,2,5.0,5
394622,21-378-03325,3324,BHANDARIPOKHARI,200.0,136,2,4,5.0,14
394504,21-378-03324,3324,BHANDARIPOKHARI,2.5,1,5,4,1.0,1
401918,21-382-03400,3395,BARI,58.8,420,4,3,0.0,12
404206,21-384-03278,3278,BANARPAL,30.0,123,2,2,0.0,24
404109,21-384-03278,3278,BANARPAL,0.5,291,4,3,0.0,5
404110,21-384-03278,3278,BANARPAL,5.0,280,4,2,0.0,25
404122,21-384-03278,3278,BANARPAL,0.2,181,4,4,181.0,145
404209,21-384-03278,3278,BANARPAL,25.0,178,2,2,48.0,20
404218,21-384-03276,3278,BANARPAL,52.0,248,4,2,0.0,37
404220,21-384-03276,3278,BANARPAL,32.4,399,4,3,0.0,56
404208,21-384-03278,3278,BANARPAL,230.0,785,2,2,300.0,758
404210,21-384-03278,3278,BANARPAL,2.0,15,2,4,2.0,2
404211,21-384-03278,3278,BANARPAL,24.0,196,3,2,5.0,5
404191,21-384-03278,3278,BANARPAL,300.0,1064,4,2,0.0,79
404121,21-384-03278,3278,BANARPAL,50.0,203,2,2,10.0,10
404190,21-384-03278,3278,BANARPAL,200.0,308,4,2,0.0,32
394471,21-378-03327,3324,BHANDARIPOKHARI,21.39,178,3,2,25.0,4
404214,21-384-03276,3278,BANARPAL,25.5,500,1,4,85.0,500
404215,21-384-03276,3278,BANARPAL,22.0,50,3,4,8.0,15
404205,21-384-03276,3278,BANARPAL,55.1,288,3,4,50.0,25
404216,21-384-03276,3278,BANARPAL,2.5,100,2,4,2.0,25
404231,21-384-03278,3278,BANARPAL,50.0,15,2,3,1.0,5
394470,,3324,BHANDARIPOKHARI,29.22,103,3,3,0.0,62
394516,,3324,BHANDARIPOKHARI,17.1,58,3,3,23.0,58
395304,21-378-03326,3326,CHANDABALI,14.0,92,4,2,25.0,40
395306,21-378-03326,3326,CHANDABALI,98.0,147,4,2,50.0,55
404232,21-384-03278,3278,BANARPAL,500.0,200,3,3,0.0,150
404159,21-384-03278,3278,BANARPAL,15.5,200,3,3,5.0,200
404160,21-384-03276,3278,BANARPAL,7.5,100,3,3,0.0,100
404156,21-384-03278,3278,BANARPAL,48.5,500,3,3,0.0,150
403620,21-384-03282,3282,PALALAHADA,14.0,75,5,2,25.0,2
403682,21-384-03282,3282,PALALAHADA,15.0,75,3,2,15.0,5
403676,21-384-03282,3282,PALALAHADA,20.0,50,2,2,12.0,18
403619,21-384-03282,3282,PALALAHADA,20.0,100,2,2,0.0,15
403675,21-384-03282,3282,PALALAHADA,15.0,50,2,2,0.0,5
395309,21-378-03326,3326,CHANDABALI,150.0,129,4,2,35.0,56
395305,21-378-03326,3326,CHANDABALI,175.0,238,4,2,50.0,70
394517,,3324,BHANDARIPOKHARI,47.25,168,3,2,21.0,21
395310,21-378-03326,3326,CHANDABALI,78.0,185,4,3,50.0,120
395307,21-378-03326,3326,CHANDABALI,20.0,124,4,2,0.0,85
395300,21-378-03326,3326,CHANDABALI,2.47,374,2,2,0.0,30
394710,21-382-03399,3327,DHAMANAGAR,2.47,189,1,2,5.0,10
394670,21-378-03327,3327,DHAMANAGAR,2.47,146,1,2,5.0,10
395455,21-378-03326,3326,CHANDABALI,2.47,306,3,2,26.0,20
395264,21-378-03328,3327,DHAMANAGAR,100.0,490,3,2,2.0,280
395463,21-378-03326,3326,CHANDABALI,2.47,273,3,2,23.0,32
403679,21-384-03282,3282,PALALAHADA,20.0,25,2,2,12.0,5
403621,21-384-03282,3282,PALALAHADA,25.0,90,5,2,15.0,10
395492,21-378-03326,3326,CHANDABALI,2.47,120,3,2,38.0,35
408388,21-386-03458,3458,BANAPUR,0.0,1,3,3,0.0,1
408394,21-388-03380,3458,BANAPUR,0.0,1,5,2,0.0,1
408400,,3458,BANAPUR,0.0,2,2,2,0.0,1
403681,21-384-03282,3282,PALALAHADA,25.0,100,2,2,12.0,8
420932,21-393-03287,3287,BELPARA,50.0,400,3,2,8.0,2
420954,21-393-03287,3287,BELPARA,0.2,250,3,2,5.0,5
420956,21-393-03287,3287,BELPARA,0.47,700,3,3,6.0,3
420933,21-393-03287,3287,BELPARA,247.0,300,4,3,50.0,1
395117,21-378-03328,3328,TIHIDI,500.0,250,2,4,10.0,10
395227,21-378-03322,3328,TIHIDI,300.0,5000,1,4,12.0,3
395230,21-378-03328,3328,TIHIDI,150.0,200,1,4,2.0,2
395229,21-378-03328,3328,TIHIDI,150.0,250,5,4,52.0,3
395113,21-378-03328,3328,TIHIDI,0.0,130,3,3,30.0,7
395074,21-378-03328,3328,TIHIDI,0.0,640,4,1,20.0,15
395076,21-378-03328,3328,TIHIDI,0.0,350,4,3,50.0,10
427831,21-397-03516,3516,KOSAGUMUDA,210.0,817,3,4,70.0,3
426943,21-396-03549,3549,GUDARI,40.0,97,3,1,5.0,5
380361,21-370-03312,3316,BIJEPUR,110.0,248,3,2,25.0,70
